ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
53106,plainspoken,JJ,3,"0,2,1",{(plain)}{(spoke)}>en>,100,9,30409,"91,66666667",13,31051,"89,65517241",204,655590,2,"1,68E-05","0,0016993666"
53168,penmanship,NN,3,"0,2,1",{(pen)}(man)>ship>,40,11,10435,"59,04761905",211,300379,"69,33333333",76,164220,4,"1,22E-05","0,0003089757454"
53177,pennyweight,NN,3,"0,2,1",{(penny)}{(weigh)>t>},"42,85714286",8,6804,"78,26086957",24,56346,75,49,133535,1,"2,25E-05","0,0004634636181"
53192,penultimate,JJ|NN,3,"0,2,1",(pen){(ultim)>ate>},10,11,10435,50,5,25403,"47,97008547",937,2569118,3,"2,65E-05","0,01050517534"
53483,pharmacology,NN,3,"0,2,1",{(pharma)(log)>y>},"28,57142857",8,7588,"18,69158879",215,380513,"10,02012072",2486,3870233,1,"4,99E-05","0,02981615943"
53499,paratrooper,NN,3,"0,2,1",(para){(troop)}>er>,"45,16129032",32,98380,40,6,17514,"35,37175539",2274,4569119,2,"3,55E-05","0,02502703538"
53500,paratroopers,NN,3,"0,2,1",(para){(troop)}>er>,"45,16129032",32,98380,40,6,17514,"35,37175539",2274,4569119,2,"3,55E-05","0,02502703538"
53581,partaker,NN,3,"0,2,1",{(par)(take)}>er>,80,21,34876,90,31,614526,"64,93620766",2274,4569119,2,"3,55E-05","0,02502703538"
53632,passageway,NN,3,"0,2,1",{(pass)}>age>{(way)},"57,14285714",15,151918,"50,61728395",82,257400,"1,94E-05","0,0007724393635","48,38709677",63,727683,3
53638,passerby,NN,3,"0,2,1",{(pass)}>er>{(by)},"71,42857143",15,151918,"44,65464144",2274,4569119,"3,55E-05","0,02502703538",75,9,1813897,2
53701,pathfinder,NN,3,"0,2,1",{(patho)}{(find)}>er>,"27,08333333",49,81153,"33,33333333",7,435097,"21,9533656",2274,4569119,2,"3,55E-05","0,02502703538"
53703,pathogenesis,NN,3,"0,2,1",{(patho)(gen)>sis>},"41,66666667",49,81153,50,35,84143,"63,15789474",39,63372,3,"1,58E-05","0,0001544878727"
53704,pathologic,JJ,3,"0,2,1",{(patho)(log)>ic>},"56,25",49,81153,"68,22429907",215,380513,"61,994077",1014,1472797,2,"2,78E-05","0,006334002781"
53705,pathologist,NN,3,"0,2,1",{(patho)(log)>ist>},"29,16666667",49,81153,"31,30841121",215,380513,"23,86117137",462,382916,3,"6,27E-05","0,003707708945"
53707,pathogenic,JJ,3,"0,2,1",{(patho)(gen)}>ic>,"47,91666667",49,81153,"67,64705882",35,84143,"49,75320829",1014,1472797,2,"2,78E-05","0,006334002781"
53709,pathology,NN,3,"0,2,1",{(patho)(log)>y>},"14,58333333",49,81153,"18,22429907",215,380513,"9,818913481",2486,3870233,1,"4,99E-05","0,02981615943"
53721,patriarchal,JJ,3,"0,2,1",{(pater)(arch)}>al>,"26,92307692",27,10676,"27,5",41,38937,"36,36363636",1431,4704731,2,"9,14E-06","0,006642978526"
53722,patriarchy,NN,3,"0,2,1",{(pater)(arch)}>y>,"30,76923077",27,10676,30,41,38937,"15,77464789",2486,3870233,1,"4,99E-05","0,02981615943"
53783,pawnbroker,NN,3,"0,2,1",{(pawn)}{(broke)}>er>,100,3,2333,"81,81818182",12,49922,"59,83282006",2274,4569119,2,"3,55E-05","0,02502703538"
53803,peacemaker,NN,3,"0,2,1",{(peace)}{(make)}>er>,"55,55555556",10,49197,"28,20512821",40,1073485,"32,11614606",2274,4569119,2,"3,55E-05","0,02502703538"
53830,peashooter,NN,3,"0,2,1",{(pea)}{(shoot)}>er>,100,7,7267,100,9,47015,"74,30708315",2274,4569119,2,"3,55E-05","0,02502703538"
53991,pacemaker,NN,3,"0,2,1",{(pace)}{(make)}>er>,"66,66666667",4,11017,"35,8974359",40,1073485,"34,27188737",2274,4569119,2,"3,55E-05","0,02502703538"
53995,pacesetter,NN,3,"0,2,1",{(pace)}{(set)}>er>,100,4,11017,"73,91304348",24,474416,"46,72239331",2274,4569119,2,"3,55E-05","0,02502703538"
