ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL
3122,typewrites,VB,2,"0,2,0",{(typo)}{(write)},"82,85714286",36,282037,"89,47368421",20,938692
3123,typewrote,VB,2,"0,2,0",{(typo)}{(wrote)},100,36,282037,100,4,1028687
3176,ULLMAN,NN,2,"0,2,0",{(ull)(man)},0,1,328,"23,33333333",211,300379
3203,umpteens,NN,2,"0,2,0",{(ump)(teen)},100,3,481,"57,14285714",15,16279
3252,trainmen,NN,2,"0,2,0",{(train)}(men),"84,61538462",14,106738,"60,50955414",158,125014
3259,tramcars,NN,2,"0,2,0",{(tram)}{(car)},100,4,833,"84,61538462",14,121302
3260,tramlines,NN|VB,2,"0,2,0",{(tram)}{(line)},"66,66666667",4,833,"90,47619048",64,426769
3384,trashcans,NN,2,"0,2,0",{(trash)}{(can)},20,6,10810,"37,5",9,2017978
3385,trapshooting,NN|VB|JJ,2,"0,2,0",{(trap)}{(shoot)},90,11,19592,"87,5",9,47015
3396,travelsick,JJ|NN|VB,2,"0,2,0",{(travel)}{(sick)},100,3,73210,"90,47619048",22,27260
3415,treadmills,NN,2,"0,2,0",{(tread)}{(mill)},50,3,4568,"36,84210526",20,39860
3449,trencherman,NN,2,"0,2,0",{(trencher)}(man),50,3,77,"90,95238095",211,300379
3450,TRENCHERMEN,NN,2,"0,2,0",{(trencher)}(men),50,3,77,"87,2611465",158,125014
3558,tripwires,NN|VB,2,"0,2,0",{(trip)}{(wire)},50,5,37580,50,13,37645
3601,trolleybus,NN,2,"0,2,0",{(trolley)}{(bus)},100,2,464,60,6,40018
3602,trolleybuses,NN,2,"0,2,0",{(trolley)}{(bus)},100,2,464,60,6,40018
3633,timepieces,NN,2,"0,2,0",{(time)}{(piece)},"68,88888889",46,1099121,"54,54545455",23,77902
3636,timeserving,NN|VB|JJ,2,"0,2,0",{(time)}{(serve)},100,46,1099121,"95,23809524",43,651056
3637,timetabled,VB|JJ,2,"0,2,0",{(time)}{(table)},20,46,1099121,"14,28571429",15,78897
3638,timetabling,VB|NN|JJ,2,"0,2,0",{(time)}{(table)},20,46,1099121,"14,28571429",15,78897
3652,tinderboxes,NN,2,"0,2,0",{(tinder)}{(box)},100,2,325,"57,69230769",27,219013
3676,tinsmiths,NN,2,"0,2,0",{(tin)}{(smith)},"66,66666667",13,14224,100,10,55642
3701,tipstaff,NN,2,"0,2,0",{(tip)}{(staff)},"85,71428571",8,36153,100,5,49324
3702,tipstaffs,NN,2,"0,2,0",{(tip)}{(staff)},"85,71428571",8,36153,100,5,49324
3703,tipstaves,VB,2,"0,2,0",{(tip)}{(stave)},"85,71428571",8,36153,100,3,506
3706,tiptoed,VB,2,"0,2,0",{(tip)}{(toe)},"28,57142857",8,36153,"66,66666667",4,9964
3707,tiptoes,VB|NN,2,"0,2,0",{(tip)}{(toe)},"28,57142857",8,36153,"66,66666667",4,9964
3710,titbit,NN,2,"0,2,0",{(tit)}{(bit)},60,6,7085,"37,5",9,184992
3711,titbits,NN,2,"0,2,0",{(tit)}{(bit)},60,6,7085,"37,5",9,184992
3725,titmice,NN,2,"0,2,0",{(tit)}{(mice)},80,6,7085,"33,33333333",4,4206
3740,toadstools,NN,2,"0,2,0",{(toad)}{(stool)},"66,66666667",4,2575,100,3,1829
3744,toastmaster,NN,2,"0,2,0",{(toast)}{(master)},100,3,7876,"17,85714286",29,86963
3745,toastmasters,NN,2,"0,2,0",{(toast)}{(master)},100,3,7876,"17,85714286",29,86963
3770,TODMAN,NN,2,"0,2,0",{(tod)(man)},50,3,1408,"79,52380952",211,300379
3771,TODMAN'S,encl,2,"0,2,0",{(tod)}{(man)},100,3,1408,"89,52380952",211,300379
3772,toeholds,NN,2,"0,2,0",{(toe)}{(hold)},100,4,9964,"62,06896552",30,140327
3773,toenails,NN,2,"0,2,0",{(toe)}{(nail)},"33,33333333",4,9964,"42,85714286",8,13990
3800,tollgates,NN,2,"0,2,0",{(toll)}{(gate)},100,3,8163,"76,92307692",14,51632
3801,tollhouses,NN,2,"0,2,0",{(toll)}{(house)},50,3,8163,"74,44444444",91,155845
3813,tomboys,NN,2,"0,2,0",{(tom)}{(boy)},"42,85714286",15,67254,45,21,85827
3814,tomcats,NN,2,"0,2,0",{(tom)}{(cat)},"21,42857143",15,67254,"13,63636364",23,65424
3815,tomfool,JJ,2,"0,2,0",{(tom)}{(fool)},"92,85714286",15,67254,90,11,30266
3822,tomtit,NN,2,"0,2,0",{(tom)}{(tit)},"92,85714286",15,67254,100,6,7085
3823,tomtits,NN,2,"0,2,0",{(tom)}{(tit)},"92,85714286",15,67254,100,6,7085
3853,toothaches,NN,2,"0,2,0",{(tooth)}{(ache)},"38,46153846",14,5419,"44,44444444",10,8479
3854,toothbrushes,NN,2,"0,2,0",{(tooth)}{(brush)},"15,38461538",14,5419,"7,692307692",14,11988
3855,toothcombs,NN|VB,2,"0,2,0",{(tooth)}{(comb)},"53,84615385",14,5419,50,9,3422
3858,toothpastes,NN,2,"0,2,0",{(tooth)}{(paste)},"7,692307692",14,5419,"16,66666667",7,9600
3859,toothpicks,NN,2,"0,2,0",{(tooth)}{(pick)},"23,07692308",14,5419,"29,41176471",18,90629
3860,toothpowder,NN,2,"0,2,0",{(tooth)}{(powder)},"84,61538462",14,5419,100,5,10917
3886,topknots,VB|NN,2,"0,2,0",{(top)}{(knot)},"73,91304348",24,128587,"66,66666667",7,5945
3887,topmasts,NN,2,"0,2,0",{(top)}{(mast)},"91,30434783",24,128587,100,7,2282
3920,TORRIO,NN,2,"0,2,0",{(tor)}{(rio)},100,2,4705,100,2,4686
3923,tortoiseshells,NN,2,"0,2,0",{(tortoise)}{(shell)},100,2,2654,"55,55555556",10,47883
3962,touchline,NN,2,"0,2,0",{(touch)}{(line)},"64,28571429",15,53553,"82,53968254",64,426769
3963,touchlines,NN,2,"0,2,0",{(touch)}{(line)},"64,28571429",15,53553,"82,53968254",64,426769
3981,TOWBOATS,NN,2,"0,2,0",{(tow)}{(boat)},80,6,4969,92,26,26516
3986,towlines,NN,2,"0,2,0",{(tow)}{(line)},40,6,4969,"73,01587302",64,426769
3992,townscapes,NN,2,"0,2,0",{(town)}(scape),90,21,56663,100,5,5279
3993,townswoman,NN,2,"0,2,0",{(town)}(woman),95,21,56663,"83,78378378",38,74275
3995,towpaths,NN,2,"0,2,0",{(tow)}{(patho)},60,6,4969,"64,58333333",49,81153
3996,towropes,NN,2,"0,2,0",{(tow)}{(rope)},100,6,4969,50,11,9358
4004,toyshop,NN,2,"0,2,0",{(toy)}{(shop)},100,2,41082,"90,90909091",12,73166
4005,toyshops,NN,2,"0,2,0",{(toy)}{(shop)},100,2,41082,"90,90909091",12,73166
4013,tracksuited,JJ,2,"0,2,0",{(track)}{(suit)},"88,88888889",10,84419,"73,33333333",16,52583
4014,tracksuits,NN,2,"0,2,0",{(track)}{(suit)},"88,88888889",10,84419,"73,33333333",16,52583
4074,testimonies,NN,2,"0,2,0",{(test)(mony)},"11,76470588",18,243523,0,10,8995
4106,Thanksgivings,NN,2,"0,2,0",{(thank)}{(give)},"42,85714286",8,357435,"33,33333333",7,455818
4134,thenceforward,RB,2,"0,2,0",{(thence)}{(forward)},100,3,394,100,7,74120
4135,theocracies,NN,2,"0,2,0",{(theo)(cracy)},"35,71428571",29,30978,"42,85714286",8,21638
4136,theocrat,NN,2,"0,2,0",{(theo)(crat)},"71,42857143",29,30978,70,21,35528
4138,theocrats,NN,2,"0,2,0",{(theo)(crat)},"71,42857143",29,30978,70,21,35528
4161,THEREFOR,RB,2,"0,2,0",{(there)}{(fore)},"7,692307692",14,1512659,0,10,65132
4170,THERMOCOUPLES,NN,2,"0,2,0",(thermo){(couple)},"37,03703704",28,9768,100,5,107249
4171,THERMOFORMED,VB,2,"0,2,0",{(thermo)}{(form)},"85,18518519",28,9768,"79,06976744",44,247116
4172,THERMOFORMING,VB|NN,2,"0,2,0",{(thermo)}{(form)},"85,18518519",28,9768,"79,06976744",44,247116
4176,thermoplastics,NN,2,"0,2,0",(thermo){(plastic)},"29,62962963",28,9768,"33,33333333",4,28192
4179,thermosetting,NN,2,"0,2,0",(thermo){(set)},"92,59259259",28,9768,"95,65217391",24,474416
4180,THERMOSTATED,VB,2,"0,2,0",{(thermo)}{(state)},100,28,9768,"96,55172414",30,451541
4193,thickset,JJ,2,"0,2,0",{(thick)}{(set)},"87,5",9,16699,"86,95652174",24,474416
4226,thirteens,NN,2,"0,2,0",{(three)(teen)},"88,88888889",10,175690,"42,85714286",15,16279
4230,thistledown,NN,2,"0,2,0",{(thistle)}{(down)},100,2,526,"77,77777778",28,315280
4248,thoroughbreds,NN,2,"0,2,0",{(thorough)}{(breed)},40,6,12802,50,7,43007
4260,threepences,NN,2,"0,2,0",{(three)(pence)},"77,77777778",10,175690,"33,33333333",10,600
4288,THRONEBERRY'S,encl,2,"0,2,0",{(throne)}{(berry)},100,6,6435,100,16,8926
4299,throwbacks,NN,2,"0,2,0",{(throw)}{(back)},"71,42857143",8,57224,"36,76470588",69,549038
4314,thumbnails,NN,2,"0,2,0",{(thumb)}{(nail)},"33,33333333",4,9634,"28,57142857",8,13990
4315,thumbscrews,NN|VB,2,"0,2,0",{(thumb)}{(screw)},"66,66666667",4,9634,75,9,26379
4316,thumbtacks,NN,2,"0,2,0",{(thumb)}{(tack)},100,4,9634,"33,33333333",7,3798
4318,thunderbolts,NN,2,"0,2,0",{(thunder)}{(bolt)},"22,22222222",10,9562,"33,33333333",4,11904
4319,thunderclouds,NN,2,"0,2,0",{(thunder)}{(cloud)},"66,66666667",10,9562,60,11,12332
4324,thunderstorms,NN,2,"0,2,0",{(thunder)}{(storm)},"11,11111111",10,9562,"28,57142857",15,27364
4332,Thursdays,NN|RB,2,"0,2,0",{(thurs)(day)},0,1,15822,"23,52941176",35,778343
4343,THYROGLOBULIN,NN,2,"0,2,0",{(thyro)(globulin)},0,1,9,0,1,9
4349,thyself,minor,2,"0,2,0",{(thy)}{(self)},100,2,5174,"54,54545455",23,458870
4361,TICKLEBRUSH,NN|VB,2,"0,2,0",{(tickle)}{(brush)},80,6,3209,"92,30769231",14,11988
4376,TIDELANDS,NN|VB,2,"0,2,0",{(tide)}{(land)},"57,14285714",8,8720,"89,65517241",59,140623
4377,tidemarks,NN,2,"0,2,0",{(tide)}{(mark)},"85,71428571",8,8720,"85,71428571",29,181577
4384,tiebreaks,VB|NN,2,"0,2,0",{(tie)}{(break)},"57,14285714",8,36279,"66,66666667",34,95043
4389,tiepins,NN|VB,2,"0,2,0",{(tie)}{(pin)},"85,71428571",8,36279,"80,95238095",22,42754
4400,tightropes,NN,2,"0,2,0",{(tight)}{(rope)},"63,63636364",12,32649,10,11,9358
4439,TANGERE,NN,2,"0,2,0",{(tan)}{(gere)},100,5,10949,0,1,5
4473,tapeworms,NN,2,"0,2,0",{(tape)}{(worm)},"66,66666667",4,93406,"21,42857143",15,13222
4482,taprooms,NN,2,"0,2,0",{(tap)}{(room)},100,5,19008,"65,90909091",45,125676
4483,taproot,NN,2,"0,2,0",{(tap)}{(root)},75,5,19008,"42,85714286",8,42741
4484,taproots,NN,2,"0,2,0",{(tap)}{(root)},75,5,19008,"42,85714286",8,42741
4513,tarmacking,NN,2,"0,2,0",{(tarmac)}{(king)},100,2,276,"66,66666667",13,81094
4544,taskmasters,NN,2,"0,2,0",{(task)}{(master)},100,2,33911,"10,71428571",29,86963
4561,TATIAN,NN,2,"0,2,0",{(tat)}{(ian)},"33,33333333",7,1887,"66,66666667",7,122
4606,taxicabs,NN,2,"0,2,0",{(taxi)}{(cab)},"33,33333333",4,3629,"14,28571429",8,4280
4614,teacakes,NN,2,"0,2,0",{(tea)}{(cake)},"33,33333333",16,12369,"63,63636364",12,10213
4618,teacups,NN,2,"0,2,0",{(tea)}{(cup)},20,16,12369,25,9,34948
4622,teakettles,NN,2,"0,2,0",{(tea)}{(kettle)},"73,33333333",16,12369,50,3,1609
4623,TEAKWOOD,NN,2,"0,2,0",{(teak)}{(wood)},100,2,232,"65,38461538",53,58074
4624,tealeaves,VB|NN,2,"0,2,0",{(tea)}{(leave)},80,16,12369,"66,66666667",4,122742
4625,teapots,NN,2,"0,2,0",{(tea)}{(pot)},"13,33333333",16,12369,30,41,74693
4627,teardrops,NN,2,"0,2,0",{(tear)}{(drop)},"12,5",9,18366,"33,33333333",13,84961
4635,tearooms,NN,2,"0,2,0",{(tea)}{(room)},"53,33333333",16,12369,"52,27272727",45,125676
4647,technocracies,NN,2,"0,2,0",{(tech)(cracy)},"94,73684211",20,322084,"71,42857143",8,21638
4648,technocrat,NN,2,"0,2,0",{(tech)(crat)},"89,47368421",20,322084,50,21,35528
4649,technocrats,NN,2,"0,2,0",{(tech)(crat)},"89,47368421",20,322084,50,21,35528
4662,teenaged,JJ,2,"0,2,0",{(teen)}{(age)},"14,28571429",15,16279,"33,33333333",7,101254
4673,teetotal,JJ|VB,2,"0,2,0",{(tee)(total)},100,3,2514,100,9,116246
4683,telecasting,VB,2,"0,2,0",{(tele)(cast)},"31,03448276",30,102708,30,21,73405
4684,telecasts,NN,2,"0,2,0",{(tele)(cast)},"31,03448276",30,102708,30,21,73405
4692,telegraphs,NN|VB,2,"0,2,0",{(tele)(graph)},"17,24137931",30,102708,"14,7826087",116,198105
4694,telemeter,NN,2,"0,2,0",{(tele)(meter)},"82,75862069",30,102708,"87,71929825",58,68090
4695,telemeters,NN,2,"0,2,0",{(tele)(meter)},"82,75862069",30,102708,"87,71929825",58,68090
4710,telephotos,NN,2,"0,2,0",(tele){(photo)},"41,37931034",30,102708,25,29,54567
4716,televises,VB,2,"0,2,0",{(tele)(vise)},"24,13793103",30,102708,60,11,60215
4717,televising,NN|VB,2,"0,2,0",{(tele)(vise)},"24,13793103",30,102708,60,11,60215
4727,telltales,NN,2,"0,2,0",{(tell)}{(tale)},"57,14285714",8,263728,"66,66666667",4,14996
4768,tenderfeet,NN,2,"0,2,0",{(tender)}{(feet)},"63,63636364",12,5728,50,7,40192
4769,tenderfoots,NN,2,"0,2,0",{(tender)}{(foot)},"45,45454545",12,5728,"59,52380952",43,58389
4785,tenpences,NN,2,"0,2,0",{(ten)}{(pence)},"85,71428571",22,50052,"77,77777778",10,600
4786,tenpin,NN|JJ,2,"0,2,0",{(ten)}{(pin)},"57,14285714",22,50052,"61,9047619",22,42754
4787,tenpins,NN,2,"0,2,0",{(ten)}{(pin)},"57,14285714",22,50052,"61,9047619",22,42754
4880,swansong,JJ|RB,2,"0,2,0",{(swan)}{(song)},50,3,2171,"54,54545455",12,94297
4892,swashbuckling,NN|JJ|VB,2,"0,2,0",{(swash)}{(buckle)},50,3,258,100,4,3034
4912,swearword,NN,2,"0,2,0",{(swear)}{(word)},"33,33333333",4,6655,55,21,268282
4913,swearwords,NN,2,"0,2,0",{(swear)}{(word)},"33,33333333",4,6655,55,21,268282
4914,sweatbands,NN,2,"0,2,0",{(sweat)}{(band)},"85,71428571",8,10302,80,21,86476
4919,sweatshirts,NN,2,"0,2,0",{(sweat)}{(shirt)},"42,85714286",8,10302,"8,333333333",13,12331
4920,sweatshops,NN,2,"0,2,0",{(sweat)}{(shop)},"57,14285714",8,10302,"54,54545455",12,73166
4927,sweetbreads,NN,2,"0,2,0",{(sweet)}{(bread)},"86,66666667",16,22246,"81,81818182",12,9854
4928,sweetbriars,NN,2,"0,2,0",{(sweet)}{(briar)},80,16,22246,100,2,282
4936,sweetmeat,NN,2,"0,2,0",{(sweet)}{(meat)},"66,66666667",16,22246,50,11,16646
4937,sweetmeats,NN,2,"0,2,0",{(sweet)}{(meat)},"66,66666667",16,22246,50,11,16646
4952,swimsuits,NN,2,"0,2,0",{(swim)}{(suit)},"66,66666667",4,14075,"26,66666667",16,52583
4956,swineherd,NN,2,"0,2,0",{(swine)}{(herd)},50,5,825,100,6,4361
4957,swineherds,NN,2,"0,2,0",{(swine)}{(herd)},50,5,825,100,6,4361
4973,switchbacks,NN,2,"0,2,0",{(switch)}{(back)},"44,44444444",10,68072,"63,23529412",69,549038
4974,switchblades,NN,2,"0,2,0",{(switch)}{(blade)},"33,33333333",10,68072,100,2,14037
4975,switchboards,NN,2,"0,2,0",{(switch)}{(board)},"11,11111111",10,68072,"19,64285714",57,163026
4976,switchmen,NN,2,"0,2,0",{(switch)}{(men)},100,10,68072,"73,24840764",158,125014
4977,switchover,NN,2,"0,2,0",{(switch)}{(over)},"55,55555556",10,68072,"84,21052632",20,475753
4978,switchovers,NN,2,"0,2,0",{(switch)}{(over)},"55,55555556",10,68072,"84,21052632",20,475753
4991,swordfishes,NN,2,"0,2,0",{(sword)}{(fish)},"42,85714286",8,27104,"43,33333333",31,56578
4993,swordsmen,NN,2,"0,2,0",{(sword)}(men),"57,14285714",8,27104,"25,47770701",158,125014
4994,swordsticks,NN,2,"0,2,0",{(sword)}{(stick)},100,8,27104,"90,90909091",23,62310
5032,sylphlike,JJ|RB,2,"0,2,0",{(sylph)}{(like)},100,2,40,"69,8630137",74,1232275
5113,TABELLEN,NN,2,"0,2,0",{(tab)}{(ellen)},50,3,12253,100,2,5071
5117,tableland,NN,2,"0,2,0",{(table)}{(land)},"78,57142857",15,78897,"74,13793103",59,140623
5118,tablelands,NN,2,"0,2,0",{(table)}{(land)},"78,57142857",15,78897,"74,13793103",59,140623
5130,tachograph,NN,2,"0,2,0",{(tacho)(graph)},0,1,0,"94,7826087",116,198105
5131,tachographs,NN,2,"0,2,0",{(tacho)(graph)},0,1,0,"94,7826087",116,198105
5155,tailbacks,NN|VB,2,"0,2,0",{(tail)}{(back)},"71,42857143",22,20426,"77,94117647",69,549038
5160,tailgates,VB,2,"0,2,0",{(tail)}{(gate)},"38,0952381",22,20426,"30,76923077",14,51632
5165,taillights,NN|VB,2,"0,2,0",{(tail)}{(light)},"47,61904762",22,20426,"63,63636364",45,176000
5168,tailpieces,NN,2,"0,2,0",{(tail)}{(piece)},"52,38095238",22,20426,"31,81818182",23,77902
5169,tailspins,NN|VB,2,"0,2,0",{(tail)}{(spin)},"42,85714286",22,20426,40,6,19106
5170,tailwinds,NN,2,"0,2,0",{(tail)}{(wind)},"57,14285714",22,20426,"70,58823529",35,40204
5175,takeaway,NN|JJ,2,"0,2,0",{(take)}{(away)},"86,66666667",31,614526,"85,71428571",15,155532
5176,takeaways,NN,2,"0,2,0",{(take)}{(away)},"86,66666667",31,614526,"85,71428571",15,155532
5178,takeovers,NN,2,"0,2,0",{(take)}{(over)},"23,33333333",31,614526,"21,05263158",20,475753
5202,tallymen,NN,2,"0,2,0",{(tally)}{(men)},100,3,2175,"87,2611465",158,125014
5331,suchlike,JJ|NN,2,"0,2,0",{(such)}{(like)},100,2,371246,"16,43835616",74,1232275
5339,SUDSING,VB,2,"0,2,0",{(sud)}{(sing)},75,5,204,80,6,39680
5357,sugarloaves,NN,2,"0,2,0",{(sugar)}{(loaf)},"16,66666667",7,15579,100,3,2040
5413,SUMMERDALE,NN,2,"0,2,0",{(summer)}{(dale)},"62,5",9,38021,"33,33333333",4,10012
5415,summerhouse,NN,2,"0,2,0",{(summer)}{(house)},50,9,38021,"73,33333333",91,155845
5416,summerhouses,NN,2,"0,2,0",{(summer)}{(house)},50,9,38021,"73,33333333",91,155845
5420,SUMMERSPACE,NN|VB,2,"0,2,0",{(summer)}{(space)},75,9,38021,"93,75",17,139965
5421,summertimes,NN,2,"0,2,0",{(summer)}{(time)},"12,5",9,38021,"35,55555556",46,1099121
5438,sunbathed,VB,2,"0,2,0",{(sun)}{(bath)},"36,58536585",42,132019,"44,44444444",10,18499
5441,sunbathes,VB,2,"0,2,0",{(sun)}{(bath)},"36,58536585",42,132019,"44,44444444",10,18499
5442,sunbathing,VB|NN|JJ,2,"0,2,0",{(sun)}{(bath)},"36,58536585",42,132019,"44,44444444",10,18499
5443,sunbeams,NN,2,"0,2,0",{(sun)}{(beam)},"26,82926829",42,132019,25,5,11751
5444,sunblinds,NN|VB,2,"0,2,0",{(sun)}{(blind)},"97,56097561",42,132019,100,9,22839
5445,sunbonnets,NN,2,"0,2,0",{(sun)}{(bonnet)},"78,04878049",42,132019,100,3,487
5446,sunburned,VB|JJ,2,"0,2,0",{(sun)}{(burn)},"24,3902439",42,132019,"36,36363636",12,43386
5447,sunburns,NN,2,"0,2,0",{(sun)}{(burn)},"24,3902439",42,132019,"36,36363636",12,43386
5448,sunbursts,NN,2,"0,2,0",{(sun)}{(burst)},"34,14634146",42,132019,"66,66666667",4,9573
5450,sundecks,NN|VB,2,"0,2,0",{(sun)}{(deck)},"63,41463415",42,132019,100,4,36911
5458,sunfishes,NN,2,"0,2,0",{(sun)}{(fish)},"46,34146341",42,132019,"56,66666667",31,56578
5459,sunflowers,NN,2,"0,2,0",{(sun)}{(flower)},"21,95121951",42,132019,"7,692307692",14,16526
5460,sunlamps,NN,2,"0,2,0",{(sun)}{(lamp)},"73,17073171",42,132019,75,9,8765
5461,SUNMAN,NN|VB,2,"0,2,0",{(sun)}{(man)},"48,7804878",42,132019,"48,57142857",211,300379
5468,sunrises,NN,2,"0,2,0",{(sun)}{(rise)},"17,07317073",42,132019,50,5,40013
5469,sunroofs,NN,2,"0,2,0",{(sun)}{(roof)},"29,26829268",42,132019,40,6,7085
5470,sunsets,NN,2,"0,2,0",{(sun)}{(set)},"7,317073171",42,132019,"21,73913043",24,474416
5471,sunspots,NN,2,"0,2,0",{(sun)}{(spot)},"19,51219512",42,132019,"15,38461538",14,35566
5473,suntanned,JJ,2,"0,2,0",{(sun)}{(tan)},"41,46341463",42,132019,50,5,10949
5474,suntans,NN,2,"0,2,0",{(sun)}{(tan)},"41,46341463",42,132019,50,5,10949
5475,suntrap,NN,2,"0,2,0",{(sun)}{(trap)},"97,56097561",42,132019,100,11,19592
5476,suntraps,NN,2,"0,2,0",{(sun)}{(trap)},"97,56097561",42,132019,100,11,19592
5580,surfboards,NN,2,"0,2,0",{(surf)}{(board)},"66,66666667",4,13968,"33,92857143",57,163026
5581,surfboat,NN,2,"0,2,0",{(surf)}{(boat)},100,4,13968,96,26,26516
5582,surfboats,NN,2,"0,2,0",{(surf)}{(boat)},100,4,13968,96,26,26516
5619,stingrays,NN,2,"0,2,0",{(sting)}{(ray)},25,5,5594,40,6,32183
5651,stockcars,NN,2,"0,2,0",{(stock)}{(car)},"85,71428571",22,60825,"76,92307692",14,121302
5666,stockmen,NN,2,"0,2,0",{(stock)}{(men)},"71,42857143",22,60825,"70,70063694",158,125014
5667,stockpiled,VB|JJ,2,"0,2,0",{(stock)}{(pile)},"19,04761905",22,60825,50,3,9075
5668,stockpiles,NN|VB,2,"0,2,0",{(stock)}{(pile)},"19,04761905",22,60825,50,3,9075
5669,stockpots,NN,2,"0,2,0",{(stock)}{(pot)},"61,9047619",22,60825,"67,5",41,74693
5670,stockrooms,NN,2,"0,2,0",{(stock)}{(room)},"42,85714286",22,60825,"45,45454545",45,125676
5671,stocktaking,VB|NN|JJ,2,"0,2,0",{(stock)}{(take)},"85,71428571",22,60825,"96,66666667",31,614526
5672,stockyards,NN,2,"0,2,0",{(stock)}{(yard)},"52,38095238",22,60825,"68,42105263",20,22835
5703,stoneless,JJ|RB,2,"0,2,0",{(stone)}{(less)},"95,34883721",44,61759,80,11,180284
5704,stonemasons,NN,2,"0,2,0",{(stone)}{(mason)},"79,06976744",44,61759,100,6,10644
5706,stonewalled,VB|JJ,2,"0,2,0",{(stone)}{(wall)},"20,93023256",44,61759,"44,44444444",10,108958
5709,stonewalling,VB|NN,2,"0,2,0",{(stone)}{(wall)},"20,93023256",44,61759,"44,44444444",10,108958
5710,stonewalls,VB|NN,2,"0,2,0",{(stone)}{(wall)},"20,93023256",44,61759,"44,44444444",10,108958
5722,stopcocks,NN,2,"0,2,0",{(stop)}{(cock)},"81,81818182",12,143437,"47,36842105",20,33086
5723,stopgap,NN|JJ,2,"0,2,0",{(stop)}{(gap)},"72,72727273",12,143437,100,2,9312
5724,stopgaps,NN,2,"0,2,0",{(stop)}{(gap)},"72,72727273",12,143437,100,2,9312
5728,stopwatches,NN,2,"0,2,0",{(stop)}{(watch)},"45,45454545",12,143437,"41,17647059",18,112901
5729,STORERIA,NN,2,"0,2,0",{(store)}{(ria)},100,8,116434,100,2,3
5730,storerooms,NN,2,"0,2,0",{(store)}{(room)},"71,42857143",8,116434,"38,63636364",45,125676
5744,stovepipes,NN,2,"0,2,0",{(stove)}{(pipe)},100,2,2336,"57,14285714",15,27481
5746,stowaways,NN,2,"0,2,0",{(stow)}{(away)},50,3,421,"71,42857143",15,155532
5778,straitjackets,NN,2,"0,2,0",{(strait)}{(jacket)},50,3,2444,50,3,11982
5779,straitlaced,JJ,2,"0,2,0",{(strait)}{(lace)},100,3,2444,"77,77777778",10,10547
5785,strangleholds,NN,2,"0,2,0",{(strangle)}{(hold)},100,2,1388,"31,03448276",30,140327
5795,straphanging,VB|NN|JJ,2,"0,2,0",{(strap)}{(hang)},"83,33333333",7,7571,100,15,40346
5823,streamlines,VB|NN,2,"0,2,0",{(stream)}{(line)},20,11,30166,"23,80952381",64,426769
5824,streamlining,VB,2,"0,2,0",{(stream)}{(line)},20,11,30166,"23,80952381",64,426769
5862,strikebreaking,VB|NN|JJ,2,"0,2,0",{(strike)}{(break)},"66,66666667",7,30328,"93,93939394",34,95043
5875,stripteases,NN,2,"0,2,0",{(strip)}{(tease)},"57,14285714",8,26782,75,5,5182
5883,strongboxes,NN,2,"0,2,0",{(strong)}{(box)},80,11,109989,"69,23076923",27,219013
5884,STRONGHEART,NN|VB,2,"0,2,0",{(strong)}{(heart)},100,11,109989,"92,30769231",40,64172
5885,strongholds,NN,2,"0,2,0",{(strong)}{(hold)},30,11,109989,"10,34482759",30,140327
5886,STRONGROOMS,NN,2,"0,2,0",{(strong)}{(room)},90,11,109989,"93,18181818",45,125676
5907,STUBBLEFIELDS,NN|VB,2,"0,2,0",{(stubble)}{(field)},"66,66666667",4,270,95,21,112888
5947,STURBRIDGE,NN,2,"0,2,0",{(stur)(bridge)},0,1,41,70,11,26961
5966,STYLEMARK,NN|VB,2,"0,2,0",{(style)}{(mark)},100,15,59145,"89,28571429",29,181577
6026,spyglasses,NN,2,"0,2,0",{(spy)}{(glass)},100,2,8821,"17,64705882",18,35363
6040,squandermania,NN,2,"0,2,0",{(squander)}{(mania)},100,3,494,"86,66666667",16,2751
6053,squattest,NN|VB,2,"0,2,0",{(squat)}{(test)},100,3,3576,"94,11764706",18,243523
6117,stagecoaches,NN,2,"0,2,0",{(stage)}{(coach)},"45,45454545",12,41650,"16,66666667",7,14082
6119,stagestruck,JJ,2,"0,2,0",{(stage)}{(struck)},"63,63636364",12,41650,100,5,7392
6138,stakeouts,NN,2,"0,2,0",{(stake)}{(out)},100,4,7432,"91,17647059",35,1415807
6144,stalemated,VB|JJ,2,"0,2,0",{(stale)}{(mate)},25,5,1958,40,16,20860
6145,stalemates,NN,2,"0,2,0",{(stale)}{(mate)},25,5,1958,40,16,20860
6146,stalemating,VB,2,"0,2,0",{(stale)}{(mate)},25,5,1958,40,16,20860
6162,STAMFORD,NN,2,"0,2,0",{(stam)(ford)},0,1,665,"16,66666667",7,17950
6179,standbys,NN,2,"0,2,0",{(stand)}{(by)},"23,07692308",27,111818,"62,5",9,1813897
6183,STANDIN,NN,2,"0,2,0",{(stand)}{(in)},50,27,111818,"92,85714286",15,8150301
6186,standpipe,NN,2,"0,2,0",{(stand)}{(pipe)},"80,76923077",27,111818,"85,71428571",15,27481
6187,standpipes,NN,2,"0,2,0",{(stand)}{(pipe)},"80,76923077",27,111818,"85,71428571",15,27481
